16007.5,18105000000.0,267762046652,16727287.0,16727287.0,-4.35,9.01,60.43,27063.14181882,15310.89,15305.98,15316.8,15311.39
16007.5,18105000000.0,267762046652,16727287.0,16727287.0,-4.35,9.01,60.43,27112.50749047,15310.47,15282.87,15291.14,15287.01
16146.7,18294500000.0,270090485003,16727287.0,16727287.0,-2.84,9.9,61.85,27139.27752201,15310.44,15397.54,15413.12,15405.33
16146.7,18294500000.0,270090485003,16727287.0,16727287.0,-2.84,9.9,61.85,27171.59271346,15310.35,15414.92,15430.68,15422.8
16146.7,18294500000.0,270090485003,16727287.0,16727287.0,-2.84,9.9,61.85,27191.56727175,15311.23,15469.17,15492.13,15480.65
16146.7,18294500000.0,270090485003,16727287.0,16727287.0,-2.84,9.9,61.85,27216.37295956,15311.25,15469.17,15492.13,15480.65
16146.7,18294500000.0,270090485003,16727287.0,16727287.0,-2.84,9.9,61.85,27233.86718939,15311.34,15469.17,15492.13,15480.65
16638.3,18615200000.0,278313835590,16727300.0,16727300.0,0.33,13.21,66.76,27245.94055888,15311.34,15545.79,15557.82,15551.81
16638.3,18615200000.0,278313835590,16727300.0,16727300.0,0.33,13.21,66.76,27267.37173425,15311.32,15626.58,15650.92,15638.75
16638.3,18615200000.0,278313835590,16727300.0,16727300.0,0.33,13.21,66.76,27270.27513333,15312.02,15569.14,15575.8,15572.47
16638.3,18615200000.0,278313835590,16727300.0,16727300.0,0.33,13.21,66.76,27286.65570118,15312.98,15612.79,15616.58,15614.69
16638.3,18615200000.0,278313835590,16727300.0,16727300.0,0.33,13.21,66.76,27282.86119027,15314.14,15612.79,15616.58,15614.69
16425.4,23104400000.0,274752593420,16727300.0,16727300.0,-0.11,11.7,64.66,27281.40409179,15314.25,15663.49,15674.79,15669.14
16425.4,23104400000.0,274752593420,16727300.0,16727300.0,-0.11,11.7,64.66,27288.63213381,15315.06,15682.93,15690.43,15686.68
16425.4,23104400000.0,274752593420,16727300.0,16727300.0,-0.11,11.7,64.66,27290.20717336,15315.30,15509.11,15521.96,15515.54
16425.4,23104400000.0,274752593420,16727300.0,16727300.0,-0.11,11.7,64.66,27332.69150173,15315.13,15509.11,15521.96,15515.54
16425.4,23104400000.0,274752593420,16727300.0,16727300.0,-0.11,11.7,64.66,27383.32188766,15314.72,15509.11,15521.96,15515.54
16158.6,22918700000.0,270289749780,16727300.0,16727300.0,-0.57,9.81,61.98,27392.39239765,15314.65,15424.26,15426.49,15425.38
16158.6,22918700000.0,270289749780,16727300.0,16727300.0,-0.57,9.81,61.98,27452.68044731,15313.89,15266.84,15285.01,15275.93
16158.6,22918700000.0,270289749780,16727300.0,16727300.0,-0.57,9.81,61.98,27461.18657095,15313.82,15197.2,15215.44,15206.32
16158.6,22918700000.0,270289749780,16727300.0,16727300.0,-0.57,9.81,61.98,27475.90119119,15313.61,15125.23,15143.79,15134.51
16066.7,22853700000.0,268752510910,16727300.0,16727300.0,-0.62,9.13,61.05,27437.84865881,15315.73,15170.1,15177.49,15173.8
16066.7,22853700000.0,268752510910,16727300.0,16727300.0,-0.62,9.13,61.05,27492.95000115,15315.64,15170.1,15177.49,15173.79
16066.7,22853700000.0,268752510910,16727300.0,16727300.0,-0.62,9.13,61.05,27473.08480668,15316.82,15186.06,15200.99,15193.53
16066.7,22853700000.0,268752510910,16727300.0,16727300.0,-0.62,9.13,61.05,27442.65674438,15318.31,15416.16,15430.19,15423.18
16066.7,22853700000.0,268752510910,16727300.0,16727300.0,-0.62,9.13,61.05,27441.73500902,15318.54,15186.06,15200.99,15193.53
16141.9,22928400000.0,270011210965,16727350.0,16727350.0,0.32,9.64,61.8,27365.04514604,15322.21,15416.16,15430.19,15423.18
16141.9,22928400000.0,270011210965,16727350.0,16727350.0,0.32,9.64,61.8,27370.13142590,15322.38,15336.69,15354.29,15345.49
16141.9,22928400000.0,270011210965,16727350.0,16727350.0,0.32,9.64,61.8,27443.18836991,15321.17,15247.58,15256.37,15251.98
16141.9,22928400000.0,270011210965,16727350.0,16727350.0,0.32,9.64,61.8,27433.28844984,15322.77,15230.13,15250.83,15240.48
16141.9,22928400000.0,270011210965,16727350.0,16727350.0,0.32,9.64,61.8,27474.57015041,15322.19,15230.13,15250.83,15240.48
16125.3,22972900000.0,269733536955,16727350.0,16727350.0,1.68,9.48,61.58,27468.34165641,15322.65,15273.47,15278.03,15275.75
16125.3,22972900000.0,269733536955,16727350.0,16727350.0,1.68,9.48,61.58,27474.37380611,15322.88,15366.51,15377.96,15372.24
16125.3,22972900000.0,269733536955,16727350.0,16727350.0,1.68,9.48,61.58,27483.84886013,15323.26,15377.96,15391.97,15384.97
16125.3,22972900000.0,269733536955,16727350.0,16727350.0,1.68,9.48,61.58,27498.64650379,15323.44,15133.15,15147.55,15140.35
16125.3,22972900000.0,269733536955,16727350.0,16727350.0,1.68,9.48,61.58,27514.17914010,15323.35,15133.15,15147.55,15140.35
16258.0,23087100000.0,271953256300,16727350.0,16727350.0,2.85,10.35,62.91,27514.29356563,15324.05,15483.16,15499.75,15491.46
16258.0,23087100000.0,271953256300,16727350.0,16727350.0,2.85,10.35,62.91,27520.02928071,15324.07,15513.64,15530.02,15521.83
